X,Y,FID,id,modified,language,rights,rightsHolder,bibliographicCitation,institutionCode,collectionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualID,individualCount,sex,occurrenceStatus,eventDate,year,waterBody,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,georeferenceRemarks,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
17404023.1491,-3650163.849,1912,1053,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 88234 - 68),NIWA,MBIS White shark tagging,Occurrence,Shark 88234 - 68,Mature male 480 cm (TL),Shark 88234,1,male,present,,2009,Pacific Ocean,-31.134,156.343,WGS84,10000,POINT (156.343 -31.134),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18743530.5818,-5758741.7051,1913,1560,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 82),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 82,,Shark S20,1,,present,,,Pacific Ocean,-45.865,168.376,WGS84,10000,POINT (168.376 -45.865),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17134407.3424,-3306638.2014,1914,1054,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 88234 - 69),NIWA,MBIS White shark tagging,Occurrence,Shark 88234 - 69,Mature male 480 cm (TL),Shark 88234,1,male,present,,2009,Pacific Ocean,-28.4564,153.921,WGS84,10000,POINT (153.921 -28.4564),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18743530.5818,-5758741.7051,1915,1561,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 83),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 83,,Shark S20,1,,present,,,Pacific Ocean,-45.865,168.376,WGS84,10000,POINT (168.376 -45.865),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17145316.6525,-3226122.5902,1916,1055,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 88234 - 70),NIWA,MBIS White shark tagging,Occurrence,Shark 88234 - 70,Mature male 480 cm (TL),Shark 88234,1,male,present,,2009,Pacific Ocean,-27.8186,154.019,WGS84,10000,POINT (154.019 -27.8186),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18719262.9328,-5757894.4817,1917,1562,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 84),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 84,,Shark S20,1,,present,,,Pacific Ocean,-45.8597,168.158,WGS84,10000,POINT (168.158 -45.8597),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17149992.0711,-3324325.6904,1918,1056,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 88234 - 71),NIWA,MBIS White shark tagging,Occurrence,Shark 88234 - 71,Mature male 480 cm (TL),Shark 88234,1,male,present,2007-09-12,2009,Pacific Ocean,-28.596,154.061,WGS84,10000,POINT (154.061 -28.596),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18719262.9328,-5757894.4817,1919,1563,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 85),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 85,,Shark S20,1,,present,,,Pacific Ocean,-45.8597,168.158,WGS84,10000,POINT (168.158 -45.8597),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18727055.2972,-5914776.5368,1920,1057,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 1),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 1,Mature male 400 cm (TL),Shark 78472,1,male,present,2009-04-01,2009,Pacific Ocean,-46.8325,168.228,WGS84,10000,POINT (168.228 -46.8325),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18708910.2202,-5760004.6976,1921,1564,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 86),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 86,,Shark S20,1,,present,,,Pacific Ocean,-45.8729,168.065,WGS84,10000,POINT (168.065 -45.8729),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18583453.154,-5909701.2693,1922,1058,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 2),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 2,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.8013,166.938,WGS84,10000,POINT (166.938 -46.8013),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18708910.2202,-5760004.6976,1923,1565,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 87),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 87,,Shark S20,1,,present,,,Pacific Ocean,-45.8729,168.065,WGS84,10000,POINT (168.065 -45.8729),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18646459.9858,-5861794.0193,1924,1059,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 3),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 3,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.5059,167.504,WGS84,10000,POINT (167.504 -46.5059),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18759783.2275,-5762355.3006,1925,1566,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 88),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 88,,Shark S20,1,,present,,,Pacific Ocean,-45.8876,168.522,WGS84,10000,POINT (168.522 -45.8876),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18620745.1835,-5875325.5439,1926,1060,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 4),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 4,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.5895,167.273,WGS84,10000,POINT (167.273 -46.5895),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18759783.2275,-5762355.3006,1927,1567,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 89),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 89,,Shark S20,1,,present,,,Pacific Ocean,-45.8876,168.522,WGS84,10000,POINT (168.522 -45.8876),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18599371.8412,-5872879.9099,1928,1061,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 5),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 5,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.5744,167.081,WGS84,10000,POINT (167.081 -46.5744),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18791954.5603,-5748724.0605,1929,1568,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 90),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 90,,Shark S20,1,,present,,,Pacific Ocean,-45.8023,168.811,WGS84,10000,POINT (168.811 -45.8023),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18558517.5881,-5891328.0536,1930,1062,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 6),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 6,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.6882,166.714,WGS84,10000,POINT (166.714 -46.6882),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18791954.5603,-5748724.0605,1931,1569,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 91),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 91,,Shark S20,1,,present,,,Pacific Ocean,-45.8023,168.811,WGS84,10000,POINT (168.811 -45.8023),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18671395.5518,-5902256.3652,1932,1063,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 7),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 7,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.7555,167.728,WGS84,10000,POINT (167.728 -46.7555),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18714698.8337,-5780493.4471,1933,1570,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 92),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 92,,Shark S20,1,,present,,,Pacific Ocean,-46.0009,168.117,WGS84,10000,POINT (168.117 -46.0009),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18635216.7173,-5812377.0752,1934,1064,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 8),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 8,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.1995,167.403,WGS84,10000,POINT (167.403 -46.1995),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18714698.8337,-5780493.4471,1935,1571,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 93),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 93,,Shark S20,1,,present,,,Pacific Ocean,-46.0009,168.117,WGS84,10000,POINT (168.117 -46.0009),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18665384.2993,-5880478.1814,1936,1065,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 9),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 9,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.6213,167.674,WGS84,10000,POINT (167.674 -46.6213),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18701340.4948,-5785318.3844,1937,1572,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 94),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 94,,Shark S20,1,,present,,,Pacific Ocean,-46.031,167.997,WGS84,10000,POINT (167.997 -46.031),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18646682.6248,-5887223.3097,1938,1066,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 10),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 10,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.6629,167.506,WGS84,10000,POINT (167.506 -46.6629),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18701340.4948,-5785318.3844,1939,1573,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 95),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 95,,Shark S20,1,,present,,,Pacific Ocean,-46.031,167.997,WGS84,10000,POINT (167.997 -46.031),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18614511.292,-5912677.7518,1940,1067,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 11),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 11,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.8196,167.217,WGS84,10000,POINT (167.217 -46.8196),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18675291.734,-5795281.1331,1941,1574,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 96),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 96,,Shark S20,1,,present,,,Pacific Ocean,-46.0931,167.763,WGS84,10000,POINT (167.763 -46.0931),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18653807.0722,-5786761.567,1942,1068,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 12),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 12,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.04,167.57,WGS84,10000,POINT (167.57 -46.04),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18675291.734,-5795281.1331,1943,1575,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 97),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 97,,Shark S20,1,,present,,,Pacific Ocean,-46.0931,167.763,WGS84,10000,POINT (167.763 -46.0931),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18582339.9591,-5795377.4462,1944,1069,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 13),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 13,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.0937,166.928,WGS84,10000,POINT (166.928 -46.0937),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18738075.9268,-5791718.2836,1945,1576,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 98),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 98,,Shark S20,1,,present,,,Pacific Ocean,-46.0709,168.327,WGS84,10000,POINT (168.327 -46.0709),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18608166.081,-5821291.6408,1946,1070,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 14),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 14,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.2549,167.16,WGS84,10000,POINT (167.16 -46.2549),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18738075.9268,-5791718.2836,1947,1577,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 99),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 99,,Shark S20,1,,present,,,Pacific Ocean,-46.0709,168.327,WGS84,10000,POINT (168.327 -46.0709),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18615290.5284,-5818522.9785,1948,1071,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 15),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 15,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.2377,167.224,WGS84,10000,POINT (167.224 -46.2377),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18764458.6461,-5777497.2165,1949,1578,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 100),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 100,,Shark S20,1,,present,,,Pacific Ocean,-45.9822,168.564,WGS84,10000,POINT (168.564 -45.9822),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18664493.7433,-5821565.3348,1950,1072,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 16),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 16,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.2566,167.666,WGS84,10000,POINT (167.666 -46.2566),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18764458.6461,-5777497.2165,1951,1579,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 101),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 101,,Shark S20,1,,present,,,Pacific Ocean,-45.9822,168.564,WGS84,10000,POINT (168.564 -45.9822),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18586681.4193,-5808630.4937,1952,1073,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78472 - 17),NIWA,MBIS White shark tagging,Occurrence,Shark 78472 - 17,Mature male 400 cm (TL),Shark 78472,1,male,present,,2009,Pacific Ocean,-46.1762,166.967,WGS84,10000,POINT (166.967 -46.1762),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
