X,Y,FID,id,modified,language,rights,rightsHolder,bibliographicCitation,institutionCode,collectionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualID,individualCount,sex,occurrenceStatus,eventDate,year,waterBody,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,georeferenceRemarks,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
-19641990.19,-5491353.332,976,699,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 31),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 31,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-44.1672,-176.447,WGS84,10000,POINT (-176.447 -44.1672),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19684514.24,-5505144.62,977,700,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 32),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 32,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-44.256,-176.829,WGS84,10000,POINT (-176.829 -44.256),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18619854.63,-3321802.904,978,278,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 19),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 19,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.5761,167.265,WGS84,10000,POINT (167.265 -28.5761),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18657925.89,-3300625.224,979,279,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 20),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 20,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.4089,167.607,WGS84,10000,POINT (167.607 -28.4089),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18633435.61,-3290870.949,980,280,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 21),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 21,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.3318,167.387,WGS84,10000,POINT (167.387 -28.3318),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18688538.75,-3269135.893,981,281,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 22),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 22,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.1598,167.882,WGS84,10000,POINT (167.882 -28.1598),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18663937.15,-3267216.804,982,282,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 23),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 23,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.1446,167.661,WGS84,10000,POINT (167.661 -28.1446),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18614288.65,-3230138.302,983,283,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 24),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 24,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-27.8505,167.215,WGS84,10000,POINT (167.215 -27.8505),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18664271.1,-3174789.882,984,284,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 25),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 25,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-27.41,167.664,WGS84,10000,POINT (167.664 -27.41),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18665606.94,-3168834.794,985,285,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 26),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 26,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-27.3625,167.676,WGS84,10000,POINT (167.676 -27.3625),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18649576.93,-3180772.62,986,286,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 27),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 27,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-27.4577,167.532,WGS84,10000,POINT (167.532 -27.4577),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18820229.71,-3183118.761,987,287,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 28),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 28,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-27.4764,169.065,WGS84,10000,POINT (169.065 -27.4764),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18716702.58,-3247347.492,988,288,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 29),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 29,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-27.9871,168.135,WGS84,10000,POINT (168.135 -27.9871),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18710468.69,-3223353.822,989,289,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 30),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 30,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-27.7966,168.079,WGS84,10000,POINT (168.079 -27.7966),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18712472.44,-3227393.895,990,290,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 31),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 31,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-27.8287,168.097,WGS84,10000,POINT (168.097 -27.8287),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18608500.04,-3320839.553,991,291,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 32),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 32,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.5685,167.163,WGS84,10000,POINT (167.163 -28.5685),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18645903.39,-3320459.302,992,292,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 33),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 33,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.5655,167.499,WGS84,10000,POINT (167.499 -28.5655),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18687202.92,-3316961.504,993,293,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 34),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 34,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.5379,167.87,WGS84,10000,POINT (167.87 -28.5379),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18664605.06,-3332340.927,994,294,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 35),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 35,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.6592,167.667,WGS84,10000,POINT (167.667 -28.6592),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18683529.38,-3344169.689,995,295,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 36),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 36,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.7524,167.837,WGS84,10000,POINT (167.837 -28.7524),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18724494.95,-3362466.673,996,296,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 37),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 37,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.8964,168.205,WGS84,10000,POINT (168.205 -28.8964),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18724049.67,-3355233.798,997,297,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 38),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 38,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.8395,168.201,WGS84,10000,POINT (168.201 -28.8395),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18740524.96,-3358500.177,998,298,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 39),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 39,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.8652,168.349,WGS84,10000,POINT (168.349 -28.8652),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18704568.76,-3354369.677,999,299,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 40),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 40,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.8327,168.026,WGS84,10000,POINT (168.026 -28.8327),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18684197.29,-3349605.318,1000,300,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64031 - 41),NIWA,MBIS White shark tagging,Occurrence,Shark 64031 - 41,Immature female 350 cm (TL),Shark 64031,1,female,present,,,Pacific Ocean,-28.7952,167.843,WGS84,10000,POINT (167.843 -28.7952),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18797743.17,-5765058.464,1001,1801,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 55),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 55,,Shark S21,1,,present,,,Pacific Ocean,-45.9045,168.863,WGS84,10000,POINT (168.863 -45.9045),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18730394.88,-5750816.129,1002,1802,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 56),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 56,,Shark S21,1,,present,,,Pacific Ocean,-45.8154,168.258,WGS84,10000,POINT (168.258 -45.8154),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18609279.28,-5800724.469,1003,1803,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 57),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 57,,Shark S21,1,,present,,,Pacific Ocean,-46.127,167.17,WGS84,10000,POINT (167.17 -46.127),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18645235.47,-5863314.467,1004,1804,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 58),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 58,,Shark S21,1,,present,,,Pacific Ocean,-46.5153,167.493,WGS84,10000,POINT (167.493 -46.5153),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18645235.47,-5863314.467,1005,1805,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 59),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 59,,Shark S21,1,,present,,,Pacific Ocean,-46.5153,167.493,WGS84,10000,POINT (167.493 -46.5153),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16857667.09,-2225256.127,1006,1901,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 155),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 155,,Shark S21,1,,present,,,Pacific Ocean,-19.5962,151.435,WGS84,10000,POINT (151.435 -19.5962),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18707685.71,-5856280.558,1007,1806,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 60),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 60,,Shark S21,1,,present,,,Pacific Ocean,-46.4718,168.054,WGS84,10000,POINT (168.054 -46.4718),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17154890.13,-2419097.951,1008,1902,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 156),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 156,,Shark S21,1,,present,,,Pacific Ocean,-21.2281,154.105,WGS84,10000,POINT (154.105 -21.2281),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18707685.71,-5856280.558,1009,1807,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 61),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 61,,Shark S21,1,,present,,,Pacific Ocean,-46.4718,168.054,WGS84,10000,POINT (168.054 -46.4718),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17140084.64,-2699130.193,1010,1903,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 157),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 157,,Shark S21,1,,present,,,Pacific Ocean,-23.5538,153.972,WGS84,10000,POINT (153.972 -23.5538),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18747092.81,-5845312.418,1011,1808,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 62),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 62,,Shark S21,1,,present,,,Pacific Ocean,-46.4039,168.408,WGS84,10000,POINT (168.408 -46.4039),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16981231.72,-2894991.698,1012,1904,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 158),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 158,,Shark S21,1,,present,,,Pacific Ocean,-25.1566,152.545,WGS84,10000,POINT (152.545 -25.1566),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18747092.81,-5845312.418,1013,1809,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 63),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 63,,Shark S21,1,,present,,,Pacific Ocean,-46.4039,168.408,WGS84,10000,POINT (168.408 -46.4039),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18720264.81,-5816833.233,1014,1810,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 64),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 64,,Shark S21,1,,present,,,Pacific Ocean,-46.2272,168.167,WGS84,10000,POINT (168.167 -46.2272),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16938485.04,-2895557.438,1015,1905,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 159),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 159,,Shark S21,1,,present,,,Pacific Ocean,-25.1612,152.161,WGS84,10000,POINT (152.161 -25.1612),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18772584.97,-5827653.195,1016,1811,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S21 - 65),NIWA,MBIS White shark tagging,Occurrence,Shark S21 - 65,,Shark S21,1,,present,,,Pacific Ocean,-46.2944,168.637,WGS84,10000,POINT (168.637 -46.2944),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
